id,customer_id,account_number,account_type,currency,balance,status,opened_at
1086,547,FR7502391787169,checking,EUR,5799.67,closed,2024-04-23T01:22:10
1087,547,FR6470889260958,credit,EUR,-648.88,active,2022-02-03T01:35:47
1088,548,UA8219634635327,checking,UAH,258721.83,active,2025-04-20T20:56:21
1089,548,UA1027959711290,checking,UAH,243876.8,active,2024-02-17T00:28:26
1090,548,UA2647035765755,checking,UAH,295648.82,active,2026-04-06T21:54:40
1091,549,CA4312337770147,savings,CAD,39711.61,active,2025-07-18T19:42:49
1092,549,CA9722352763335,checking,CAD,7260.52,frozen,2023-08-06T20:59:32
1093,549,CA2148464958871,savings,CAD,25978.07,closed,2024-02-20T04:13:54
1094,550,IN7754000495795,savings,INR,1355587.19,frozen,2023-12-23T22:32:03
1095,551,NL1131032070868,checking,EUR,5978.41,active,2024-08-26T03:17:54
1096,551,NL7083616022853,checking,EUR,7986.74,active,2026-01-31T02:02:15
1097,552,CN2319828297047,savings,CNY,34827.16,active,2026-04-06T05:17:03
1098,552,CN4960608978174,credit,CNY,-4995.95,active,2025-05-14T01:23:29
1099,552,CN1958791355885,credit,CNY,-2985.39,active,2026-03-26T12:12:56
1100,553,TR6074675421378,savings,TRY,1232661.82,active,2024-11-27T23:30:24
1101,553,TR4653011914177,checking,TRY,148317.53,active,2025-06-09T13:55:06
1102,554,PT3347279294604,checking,EUR,4554.3,active,2025-06-06T05:19:40
1103,554,PT4748424351863,checking,EUR,4878.74,active,2024-07-10T19:38:52
1104,555,BE4592363452115,checking,EUR,6167.52,active,2023-03-11T21:13:27
1105,556,AU1137447880080,savings,AUD,31012.52,frozen,2024-09-24T23:43:30
1106,556,AU5400521472049,checking,AUD,2406.44,frozen,2026-02-21T12:33:05
1107,557,GB8367445141210,checking,GBP,2718.24,active,2024-06-07T01:21:40
1108,557,GB1569918363834,checking,GBP,2524.72,active,2024-05-31T04:22:20
1109,558,IT7999606820381,checking,EUR,628.09,active,2026-02-25T00:05:30
1110,558,IT9557632494917,checking,EUR,124.26,active,2024-01-06T12:11:47
1111,558,IT3419152599661,checking,EUR,2493.52,active,2024-02-11T12:27:15
1112,559,GB3379736338810,checking,GBP,1319.97,active,2026-04-29T09:35:20
1113,560,KR7199291094912,savings,KRW,681887.3,frozen,2026-01-09T08:41:21
1114,561,JP7079414557499,checking,JPY,771441.97,active,2025-12-01T12:39:47
1115,562,GB6132839435121,savings,GBP,17110.06,active,2024-11-01T21:19:12
1116,562,GB6436497825175,checking,GBP,1854.09,active,2022-07-27T10:25:56
1117,562,GB7316592467232,checking,GBP,7852.9,closed,2022-05-01T08:29:30
1118,563,FR2061435419759,savings,EUR,11882.71,closed,2026-01-15T05:25:41
1119,564,IT8575838674509,checking,EUR,2239.44,closed,2025-12-13T18:23:45
1120,564,IT1005476196801,savings,EUR,20606.34,frozen,2025-12-31T15:04:08
1121,564,IT1728561290313,checking,EUR,1498.03,frozen,2026-04-23T18:22:08
1122,564,IT7645819063747,savings,EUR,14827.06,active,2026-04-09T11:24:10
1123,565,ZA6942681260201,checking,ZAR,844.36,active,2025-12-15T13:06:43
1124,565,ZA3401139545571,checking,ZAR,4541.36,active,2026-01-14T06:44:38
1125,565,ZA3066032786947,checking,ZAR,7938.08,active,2026-03-10T06:30:47
1126,566,US6467133651333,savings,USD,13.68,frozen,2025-04-21T17:10:27
1127,567,DE1352739139685,savings,EUR,23810.62,active,2025-05-13T04:01:44
1128,567,DE3198934173533,checking,EUR,4247.62,active,2022-04-16T15:15:40
1129,567,DE8669697427892,checking,EUR,6177.23,frozen,2024-09-05T17:01:50
1130,568,CN7069839895922,credit,CNY,-3925.12,active,2026-04-26T22:20:47
1131,569,US5999333235447,savings,USD,11478.66,active,2025-05-26T16:48:24
1132,569,US7356562858792,checking,USD,3685.28,frozen,2025-01-24T18:30:05
1133,569,US9545565935562,checking,USD,1213.68,active,2025-02-10T20:33:34
1134,570,US7858885585540,checking,USD,1117.3,active,2022-11-20T00:24:57
1135,571,SE6059451638571,checking,SEK,1806.7,active,2025-05-12T22:05:35
1136,571,SE4919331592107,savings,SEK,39810.84,closed,2026-03-08T12:24:59
1137,572,FR3717827917653,checking,EUR,7803.33,closed,2025-02-04T20:27:41
1138,572,FR9827385929720,savings,EUR,27971.91,active,2023-12-30T11:31:26
1139,572,FR3042531195216,savings,EUR,78.57,active,2025-08-19T02:34:35
1140,573,US8848833653363,checking,USD,5350.94,active,2024-06-13T14:42:17
1141,574,GB2688751945943,savings,GBP,30182.07,active,2025-07-20T00:47:28
1142,574,GB1603486085327,savings,GBP,10986,active,2025-09-08T12:37:20
1143,575,FR7373189343647,savings,EUR,27132.87,frozen,2023-02-07T13:09:02
1144,576,US2300665787082,savings,USD,16526.21,frozen,2026-02-27T12:11:58
1145,576,US6519707388420,savings,USD,31153.15,active,2023-02-18T14:09:50
1146,576,US5510052389300,savings,USD,8780.03,active,2023-12-14T08:02:26
1147,577,JP8836192983531,checking,JPY,365067.62,active,2025-10-24T03:34:34
1148,577,JP6673721799760,checking,JPY,475131.42,active,2026-04-30T14:29:58
1149,578,ES2639050684567,savings,EUR,3961.44,closed,2024-11-27T06:44:57
1150,578,ES6519581662066,checking,EUR,5803.39,active,2026-04-28T18:33:56
1151,579,IT3554580068250,checking,EUR,3562.23,active,2025-05-15T11:11:34
1152,580,IT8391615480537,checking,EUR,6272.94,active,2023-08-02T18:49:12
1153,580,IT4377824428046,checking,EUR,6174.59,closed,2022-04-30T01:47:41
1154,581,US8794853554029,savings,USD,29758.56,active,2025-04-14T12:26:28
1155,582,IT8348812997802,savings,EUR,25760.45,frozen,2022-11-02T22:12:04
1156,583,GB7917082735793,checking,GBP,417.24,active,2025-10-02T12:10:57
1157,584,TR5489618339656,checking,TRY,111691.18,active,2022-09-14T04:44:01
1158,584,TR2779230343832,savings,TRY,130334.63,closed,2025-06-07T15:21:52
1159,585,US2748695233907,savings,USD,24665.3,closed,2023-10-20T16:56:10
1160,585,US1393675121577,checking,USD,7206.39,active,2025-11-29T08:13:46
1161,585,US9291508450193,savings,USD,28915.34,closed,2024-08-07T09:18:17
1162,586,IN9534201115437,checking,INR,42874.71,active,2025-03-27T22:12:06
1163,586,IN8102871880746,savings,INR,2649244.04,active,2025-02-24T07:52:42
1164,587,FR7657832321082,checking,EUR,4934.8,frozen,2025-02-23T16:24:17
1165,588,US9935269383303,checking,USD,2599.5,active,2025-06-20T02:41:16
1166,588,US9096345417490,savings,USD,9551.5,active,2025-07-03T20:20:37
1167,589,SE5730128588736,savings,SEK,27457.65,closed,2023-10-13T15:45:22
1168,589,SE2016193940914,checking,SEK,2729.99,frozen,2024-11-16T20:11:01
1169,589,SE5124892810516,checking,SEK,6397.07,frozen,2024-11-15T22:25:22
1170,590,ES4779098777639,savings,EUR,37490.38,active,2025-07-05T06:21:22
1171,590,ES9363501813380,credit,EUR,-1783.91,active,2026-02-12T04:01:09
1172,590,ES7665328738537,checking,EUR,483.28,active,2026-02-20T01:04:35
1173,591,US1312228790523,checking,USD,6329.61,closed,2023-03-04T03:47:43
1174,591,US1626702398276,savings,USD,6.26,frozen,2023-12-31T22:17:37
1175,592,GB6114025318317,credit,GBP,-999.71,frozen,2024-05-14T19:23:59
1176,593,UA1486262865384,checking,UAH,101348.93,active,2023-09-08T07:46:21
1177,593,UA2040263691658,checking,UAH,75274.76,active,2023-08-23T09:42:20
1178,593,UA2529676243399,checking,UAH,137185.17,active,2025-10-08T19:40:13
1179,593,UA4099646577715,credit,UAH,-160525.7,active,2024-05-14T10:17:43
1180,594,IN4846532365554,savings,INR,1458142.18,active,2024-07-23T22:41:09
1181,595,IT2754062559338,savings,EUR,30077.64,active,2025-09-15T07:23:18
1182,595,IT6680229366334,checking,EUR,641.73,active,2026-03-14T17:07:34
1183,596,PL2094692566484,checking,PLN,3865.53,closed,2024-10-13T03:43:30
1184,596,PL7140063437988,checking,PLN,347.69,active,2024-05-13T08:42:39
1185,596,PL7910326366025,checking,PLN,7239.66,closed,2025-06-27T00:28:35
1186,597,DK4995400839184,checking,DKK,752.83,active,2025-09-06T05:05:04
1187,598,DE6772399438692,checking,EUR,7325.55,frozen,2026-05-05T21:44:52
1188,598,DE5246288958324,checking,EUR,3648.35,closed,2026-05-04T09:27:02
1189,599,DE1787371115015,savings,EUR,26104.69,closed,2022-09-11T06:37:08
1190,599,DE9578168682755,savings,EUR,1591.7,frozen,2024-09-29T02:23:39
1191,600,ES1087337843016,savings,EUR,22705.49,active,2026-03-20T06:25:42
1192,600,ES8226253244031,savings,EUR,36557.67,frozen,2026-04-22T20:39:58
1193,601,US3356901381347,checking,USD,5981.46,active,2025-07-20T00:54:01
1194,602,DE9965641274621,credit,EUR,-2280.86,frozen,2025-02-03T18:22:19
1195,602,DE5756819674732,savings,EUR,1488.48,active,2025-11-12T00:51:16
1196,603,TR4858706655888,savings,TRY,908029.99,active,2026-03-02T16:58:15
1197,604,TR2116562948963,checking,TRY,210671.37,active,2024-02-19T09:06:20
1198,605,CA5771665375577,checking,CAD,4723.05,active,2026-05-07T22:55:33
1199,606,CA4928537271401,savings,CAD,19913.76,active,2025-05-03T18:11:56
1200,607,CN5792513321721,savings,CNY,38903.71,active,2024-04-28T01:04:57
1201,608,IT3047171141267,checking,EUR,6175.51,active,2025-10-21T02:13:15
1202,609,US6808766929184,checking,USD,367.65,active,2025-05-27T09:50:44
1203,609,US3939873895712,checking,USD,195.31,active,2025-07-22T14:01:27
1204,610,FR7029540815831,checking,EUR,42.72,active,2023-05-19T23:45:58
1205,611,DK7582976418809,checking,DKK,5096.59,active,2025-12-23T20:59:10
1206,612,ES5880294612537,checking,EUR,459.09,closed,2026-01-04T09:11:40
1207,612,ES8045344329808,savings,EUR,70.34,closed,2023-09-23T21:40:05
1208,612,ES4405075935980,savings,EUR,12465.87,active,2025-09-14T11:05:25
1209,613,SE3289559671628,checking,SEK,1550.26,active,2025-10-04T21:55:42
1210,613,SE1117444558420,credit,SEK,-4665.85,active,2025-06-03T11:57:58
1211,613,SE1987920971370,checking,SEK,5395.94,active,2025-10-11T18:01:56
1212,614,PL2259419646481,savings,PLN,18391.26,closed,2026-04-02T11:43:28
1213,614,PL7581076529642,savings,PLN,5066.71,active,2024-02-04T05:34:51
1214,614,PL5442009413612,checking,PLN,6513.21,frozen,2024-09-25T22:14:45
1215,615,IT2404476665890,savings,EUR,38.3,active,2026-01-13T14:19:20
1216,615,IT2654561548439,savings,EUR,23634.59,active,2026-02-05T08:22:12
1217,616,DE3566996387398,checking,EUR,4115.87,frozen,2025-04-27T07:16:52
1218,616,DE4735247186777,savings,EUR,32209.32,closed,2025-06-23T20:23:48
1219,616,DE3434040286556,checking,EUR,7442.22,active,2025-06-09T02:49:23
1220,616,DE3953247791668,savings,EUR,40773.52,active,2025-04-11T03:58:09
1221,617,US5302302076435,checking,USD,6729.82,closed,2026-01-20T08:25:52
1222,617,US1635444743216,checking,USD,5027.71,frozen,2025-03-18T14:44:01
1223,618,TR2081720682415,checking,TRY,218161.43,frozen,2026-02-02T23:56:18
1224,618,TR4516232851215,savings,TRY,288217.23,active,2025-12-15T17:21:53
1225,619,JP8206768682463,checking,JPY,962126.19,frozen,2024-09-18T01:24:03
1226,619,JP9411216541195,savings,JPY,859037.71,closed,2026-02-06T11:56:34
1227,619,JP7807330172386,savings,JPY,4377.14,active,2024-09-27T02:30:54
1228,619,JP8631262339921,savings,JPY,860766.17,frozen,2025-07-30T02:42:58
1229,620,US8339725567365,savings,USD,9611,active,2023-12-02T07:31:36
1230,620,US3732955088585,savings,USD,4777.37,frozen,2024-12-20T05:43:27
1231,620,US9811645849442,checking,USD,6346.58,active,2023-12-01T05:06:25
1232,621,FR1439736320073,checking,EUR,6037.69,active,2025-05-15T16:26:07
1233,622,US2794305099783,checking,USD,1037.26,active,2026-02-19T15:49:10
1234,622,US7042148467389,checking,USD,4089.95,active,2024-10-24T00:23:31
1235,623,US8318162890352,checking,USD,2480.95,active,2024-01-12T10:01:46
1236,623,US7517735625890,savings,USD,91.91,closed,2023-03-25T11:01:03
1237,623,US9909720972931,savings,USD,28635.49,active,2025-01-02T12:27:45
1238,624,ES2989993959365,savings,EUR,7057.17,active,2026-02-20T02:31:27
1239,625,ZA7773272248081,checking,ZAR,4182.7,frozen,2024-10-16T11:58:56
1240,625,ZA7516146330199,savings,ZAR,16646.58,active,2024-05-28T14:57:09
1241,626,DE3248707749885,checking,EUR,3081.67,active,2026-01-13T17:01:20
1242,626,DE6974651376582,checking,EUR,2677.42,closed,2025-04-13T05:49:13
1243,627,PL1084089178247,credit,PLN,-3450.62,active,2023-02-03T01:08:52
1244,628,PT2284976099150,savings,EUR,11174.63,active,2026-01-05T01:26:33
1245,629,JP5786449715245,savings,JPY,4845606.79,frozen,2025-12-09T14:35:22
1246,629,JP5959767049374,checking,JPY,784537.38,active,2025-03-25T00:16:27
1247,629,JP8873893039635,checking,JPY,935351.17,active,2025-08-15T23:12:08
1248,630,BR6181925023629,savings,BRL,75522.14,active,2024-06-28T20:02:39
1249,630,BR3040299179278,checking,BRL,12634.1,closed,2022-09-21T14:01:50
1250,631,AE2646174576506,savings,AED,22052.01,closed,2023-09-05T07:59:54
1251,631,AE4865712918822,savings,AED,27681.78,frozen,2023-08-04T04:43:55
1252,631,AE9074232736005,checking,AED,404.54,frozen,2023-07-13T00:12:33
1253,632,US9914786861190,checking,USD,4652.63,closed,2026-04-23T12:51:31
1254,632,US8323090345475,savings,USD,18727.59,frozen,2025-10-06T15:52:41
1255,633,CH8604559387159,credit,CHF,-2381.44,frozen,2023-06-28T14:46:23
1256,634,IT8253232151257,checking,EUR,1272.2,active,2024-11-19T11:58:37
1257,635,AU1516513190804,checking,AUD,2831.41,active,2025-05-26T06:26:23
1258,635,AU9579304091149,checking,AUD,138.23,active,2023-11-12T14:24:18
1259,636,US1902620157618,checking,USD,1572.23,frozen,2024-10-24T09:58:55
1260,637,IT4524393418652,checking,EUR,3229.24,active,2024-06-25T18:04:16
1261,637,IT6633075262335,checking,EUR,5885.19,frozen,2025-12-14T03:11:54
1262,638,AE2592839516927,checking,AED,2653.03,active,2024-08-14T00:47:46
1263,639,DE7589394545730,checking,EUR,3126.2,active,2025-11-23T21:52:23
1264,639,DE7131995535958,checking,EUR,1254.04,frozen,2026-01-30T18:01:57
1265,640,GB4818763889050,savings,GBP,17339.87,active,2026-04-02T10:34:24
1266,640,GB1790231127188,savings,GBP,32403.19,frozen,2026-01-11T18:29:15
1267,641,US1033630984714,checking,USD,4438.53,frozen,2023-05-22T07:38:40
1268,641,US9216016269245,checking,USD,4914.8,frozen,2025-07-15T08:18:31
1269,642,ES1886266471762,savings,EUR,3644.31,active,2025-05-06T16:06:20
1270,643,NL8114625119090,savings,EUR,16969.26,frozen,2024-12-01T19:24:52
1271,643,NL2495892573049,savings,EUR,24723.76,active,2025-10-07T18:05:00
1272,644,JP1202575136302,checking,JPY,991493.64,frozen,2024-12-27T02:57:52
1273,645,SE9172486670672,checking,SEK,5381.45,active,2026-05-11T15:20:41
1274,645,SE3626823718679,checking,SEK,7359.38,active,2026-04-16T00:15:16
1275,645,SE8355690579189,checking,SEK,278.66,active,2026-04-17T10:12:32
1276,646,US4096583012079,checking,USD,3940.5,frozen,2024-10-19T15:21:45
1277,646,US1972068356998,checking,USD,3118.93,active,2025-02-08T09:26:45
1278,646,US9752603987249,checking,USD,5756.85,active,2026-01-06T11:02:33
1279,647,GB5760814858071,checking,GBP,1033.24,frozen,2025-04-30T11:44:05
1280,647,GB3896422526015,checking,GBP,1593.79,frozen,2024-12-31T21:35:35
1281,648,CN3869596336885,savings,CNY,20541.14,active,2026-01-20T23:56:13
1282,648,CN5487599458932,savings,CNY,17720.26,active,2024-11-26T09:45:07
1283,648,CN5409355347599,savings,CNY,54.82,closed,2024-08-28T07:03:38
1284,649,NO1685551797182,savings,NOK,13.9,frozen,2024-10-22T05:07:51
1285,650,TR1389332071650,checking,TRY,213956.34,frozen,2021-09-28T18:10:35
1286,651,UA2089778172777,checking,UAH,39399.31,frozen,2023-04-20T18:04:51
1287,651,UA8448615250098,credit,UAH,-151891.34,closed,2024-03-30T17:12:54
1288,652,FR9939959891396,checking,EUR,7697.46,active,2026-02-24T09:52:45
1289,652,FR5570084119078,savings,EUR,14300.7,active,2026-04-30T03:47:20
1290,652,FR9730566460386,savings,EUR,37107.2,active,2026-03-15T09:03:23
1291,653,CH9554561586089,checking,CHF,6712.07,active,2026-02-12T17:32:45
1292,654,DE6142996571519,savings,EUR,23710.28,active,2025-07-13T07:00:02
1293,654,DE1396339068860,credit,EUR,-3937.19,frozen,2026-02-13T03:32:55
1294,655,NL6306145676101,savings,EUR,38711.43,closed,2025-11-05T00:17:33
1295,656,TR5706520625189,savings,TRY,170538.51,frozen,2025-07-09T17:49:15
1296,656,TR8780752386106,savings,TRY,221888.76,active,2025-08-21T21:14:11
1297,657,AU8724347960190,checking,AUD,3525.53,active,2026-05-05T18:23:58
1298,657,AU2171194835769,checking,AUD,2672.14,frozen,2026-05-11T14:30:33
1299,657,AU5604514072104,checking,AUD,532.91,closed,2026-02-14T19:06:30
1300,657,AU5204785828722,credit,AUD,-4754.08,active,2026-01-10T08:40:39
1301,658,US1494215717637,checking,USD,2681.6,active,2025-11-23T18:27:33
1302,658,US5858505824008,savings,USD,5821.18,active,2024-11-21T08:50:17
1303,659,IT4029016226320,savings,EUR,17292.84,active,2024-07-01T18:28:00
1304,660,FR9569788341758,checking,EUR,6460.67,active,2024-09-09T03:06:24
1305,661,ES8913055176214,savings,EUR,22791.02,active,2025-12-24T14:35:25
1306,661,ES5675358892883,checking,EUR,4867.95,active,2026-03-20T10:28:35
1307,661,ES6900536113763,checking,EUR,836.71,active,2025-11-09T06:20:29
1308,662,AE9084350044933,credit,AED,-2729.1,active,2026-04-11T18:57:38
1309,662,AE3282117920133,checking,AED,3473.63,active,2026-05-05T05:32:33
1310,663,US8649178871674,savings,USD,18901.19,active,2022-01-15T06:57:07
1311,664,US5487318455118,savings,USD,41.56,closed,2024-07-19T23:58:09
1312,665,CA7206416735631,checking,CAD,680.02,frozen,2025-02-19T22:02:55
1313,665,CA6533021463735,checking,CAD,3529.49,active,2024-11-04T07:16:04
1314,665,CA8244203353492,checking,CAD,5850.33,active,2023-01-28T03:08:43
1315,665,CA3800846064529,checking,CAD,6158.1,active,2023-07-15T05:04:10
1316,666,FR2143301936527,savings,EUR,9121.26,active,2023-08-10T18:02:27
1317,667,DK7070892166693,credit,DKK,-4434.75,active,2026-02-21T06:23:11
1318,667,DK6727558299865,savings,DKK,30919.69,closed,2025-09-17T02:33:54
1319,668,ES1680565157135,checking,EUR,3224.16,active,2023-09-20T17:34:25
1320,669,ZA7898859919087,credit,ZAR,-4150.22,frozen,2025-04-02T05:02:38
1321,669,ZA5981887714942,checking,ZAR,5444.5,frozen,2025-12-15T13:34:52
1322,670,US7169773139374,checking,USD,43.83,frozen,2025-10-22T22:27:10
1323,671,TR2502873878322,checking,TRY,137279.9,frozen,2024-02-23T09:39:17
1324,672,NL1550704913003,savings,EUR,26548.4,closed,2026-03-05T13:48:38
1325,672,NL4561301429111,savings,EUR,2.72,active,2025-11-28T00:30:55
1326,673,FR7815905712981,checking,EUR,204.98,frozen,2022-10-17T15:35:51
1327,674,PL2104583360716,checking,PLN,7352.68,active,2025-10-04T14:44:24
1328,674,PL8988001578255,credit,PLN,-1076.7,active,2024-09-11T07:18:08
1329,674,PL2554992199586,savings,PLN,34273.52,active,2026-05-08T03:04:57
1330,674,PL4625726065341,checking,PLN,4505,active,2024-06-16T03:18:48
1331,675,CH8950084066573,checking,CHF,2855.58,closed,2023-11-04T11:42:21
1332,675,CH4792917317091,savings,CHF,86.38,active,2024-06-13T00:40:07
1333,676,PT3543852820729,checking,EUR,4830.25,frozen,2025-12-04T01:24:43
1334,677,JP8545836294200,savings,JPY,1208772.21,active,2024-10-01T03:16:04
1335,677,JP4638834132423,checking,JPY,180882.79,active,2024-11-06T05:01:45
1336,677,JP7058982477766,checking,JPY,493336.56,active,2025-08-24T08:05:21
1337,678,JP8553954054922,credit,JPY,-558500.98,frozen,2026-03-21T07:36:11
1338,678,JP8993249981231,savings,JPY,694517.39,active,2025-06-14T03:23:16
1339,679,DE8671065822722,checking,EUR,1152.47,closed,2022-07-22T10:27:23
1340,679,DE2645014325351,checking,EUR,3002.43,active,2024-08-17T16:39:34
1341,679,DE1159225892622,checking,EUR,677.27,active,2023-08-28T20:05:00
1342,680,PL8982534113202,savings,PLN,7638.71,active,2025-10-30T16:59:54
1343,680,PL9286618383322,savings,PLN,4908.95,active,2026-05-12T00:55:46
1344,680,PL4177926428412,savings,PLN,15830.99,closed,2026-02-07T07:42:38
1345,681,US6128090756357,savings,USD,16643.81,active,2023-11-08T18:22:38
1346,682,CA7210755685151,credit,CAD,-4818.03,active,2025-02-24T08:06:42
1347,683,AU6068516517960,checking,AUD,772.76,active,2025-11-11T18:58:25
1348,683,AU4062424358671,checking,AUD,5688.38,closed,2025-11-30T20:41:43
1349,683,AU3410639151933,savings,AUD,37290.46,active,2025-05-17T16:54:26
1350,684,CA4426167810129,credit,CAD,-580.68,active,2024-11-28T09:03:13
1351,684,CA6111741465479,checking,CAD,5106.12,active,2025-02-26T10:17:20
1352,685,SG6609056474335,savings,SGD,20935.27,active,2023-12-20T04:57:25
1353,685,SG2274252192901,savings,SGD,8858.21,closed,2025-11-29T00:45:57
